leakage,integration_cost,p_modular,p_withholding,p_ownership,mean_context_use
0.35000000,0.09000000,0.00260000,0.00000000,0.99740000,1.00000000
0.36666667,0.09000000,0.00150000,0.00000000,0.99850000,1.00000000
0.38333333,0.09000000,0.00060000,0.00000000,0.99940000,1.00000000
0.40000000,0.09000000,0.00050000,0.00000000,0.99950000,1.00000000
0.41666667,0.09000000,0.00030000,0.00000000,0.99970000,1.00000000
0.43333333,0.09000000,0.00020000,0.00000000,0.99980000,1.00000000
0.45000000,0.09000000,0.00010000,0.00000000,0.99990000,1.00000000
0.46666667,0.09000000,0.00010000,0.00000000,0.99990000,1.00000000
0.48333333,0.09000000,0.00010000,0.00000000,0.99990000,1.00000000
0.50000000,0.09000000,0.00010000,0.00000000,0.99990000,1.00000000
0.51666667,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.53333333,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.55000000,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.56666667,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.58333333,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.60000000,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.61666667,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.63333333,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.65000000,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.66666667,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.68333333,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.70000000,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.71666667,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.73333333,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.75000000,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.76666667,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.78333333,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.80000000,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.81666667,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.83333333,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.85000000,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.86666667,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.88333333,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.90000000,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.91666667,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.93333333,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.95000000,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.96666667,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.98333333,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,0.09000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,0.10500000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.10500000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.10500000,0.99980000,0.00000000,0.00020000,1.00000000
0.05000000,0.10500000,0.99380000,0.00000000,0.00620000,1.00000000
0.06666667,0.10500000,0.96210000,0.00000000,0.03790000,1.00000000
0.08333333,0.10500000,0.88630000,0.00000000,0.11370000,1.00000000
0.10000000,0.10500000,0.76620000,0.00000000,0.23380000,1.00000000
0.11666667,0.10500000,0.63400000,0.00000000,0.36600000,1.00000000
0.13333333,0.10500000,0.49600000,0.00000000,0.50400000,1.00000000
0.15000000,0.10500000,0.37940000,0.00000000,0.62060000,1.00000000
0.16666667,0.10500000,0.28610000,0.00000000,0.71390000,1.00000000
0.18333333,0.10500000,0.20650000,0.00000000,0.79350000,1.00000000
0.20000000,0.10500000,0.14830000,0.00000000,0.85170000,1.00000000
0.21666667,0.10500000,0.10530000,0.00000000,0.89470000,1.00000000
0.23333333,0.10500000,0.07640000,0.00000000,0.92360000,1.00000000
0.25000000,0.10500000,0.05310000,0.00000000,0.94690000,1.00000000
0.26666667,0.10500000,0.03950000,0.00000000,0.96050000,1.00000000
0.28333333,0.10500000,0.02910000,0.00000000,0.97090000,1.00000000
0.30000000,0.10500000,0.01950000,0.00000000,0.98050000,1.00000000
0.31666667,0.10500000,0.01410000,0.00000000,0.98590000,1.00000000
0.33333333,0.10500000,0.00930000,0.00000000,0.99070000,1.00000000
0.35000000,0.10500000,0.00680000,0.00000000,0.99320000,1.00000000
0.36666667,0.10500000,0.00460000,0.00000000,0.99540000,1.00000000
0.38333333,0.10500000,0.00390000,0.00000000,0.99610000,1.00000000
0.40000000,0.10500000,0.00320000,0.00000000,0.99680000,1.00000000
0.41666667,0.10500000,0.00190000,0.00000000,0.99810000,1.00000000
0.43333333,0.10500000,0.00120000,0.00000000,0.99880000,1.00000000
0.45000000,0.10500000,0.00050000,0.00000000,0.99950000,1.00000000
0.46666667,0.10500000,0.00050000,0.00000000,0.99950000,1.00000000
0.48333333,0.10500000,0.00030000,0.00000000,0.99970000,1.00000000
0.50000000,0.10500000,0.00020000,0.00000000,0.99980000,1.00000000
0.51666667,0.10500000,0.00010000,0.00000000,0.99990000,1.00000000
0.53333333,0.10500000,0.00010000,0.00000000,0.99990000,1.00000000
0.55000000,0.10500000,0.00010000,0.00000000,0.99990000,1.00000000
0.56666667,0.10500000,0.00010000,0.00000000,0.99990000,1.00000000
0.58333333,0.10500000,0.00010000,0.00000000,0.99990000,1.00000000
0.60000000,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.61666667,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.63333333,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.65000000,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.66666667,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.68333333,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.70000000,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.71666667,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.73333333,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.75000000,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.76666667,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.78333333,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.80000000,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.81666667,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.83333333,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.85000000,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.86666667,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.88333333,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.90000000,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.91666667,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.93333333,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.95000000,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.96666667,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.98333333,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,0.10500000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,0.12000000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.12000000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.12000000,0.99990000,0.00000000,0.00010000,1.00000000
0.05000000,0.12000000,0.99730000,0.00000000,0.00270000,1.00000000
0.06666667,0.12000000,0.98250000,0.00000000,0.01750000,1.00000000
0.08333333,0.12000000,0.93900000,0.00000000,0.06100000,1.00000000
0.10000000,0.12000000,0.85960000,0.00000000,0.14040000,1.00000000
0.11666667,0.12000000,0.75280000,0.00000000,0.24720000,1.00000000
0.13333333,0.12000000,0.63400000,0.00000000,0.36600000,1.00000000
0.15000000,0.12000000,0.51180000,0.00000000,0.48820000,1.00000000
0.16666667,0.12000000,0.40690000,0.00000000,0.59310000,1.00000000
0.18333333,0.12000000,0.31780000,0.00000000,0.68220000,1.00000000
0.20000000,0.12000000,0.24390000,0.00000000,0.75610000,1.00000000
0.21666667,0.12000000,0.18230000,0.00000000,0.81770000,1.00000000
0.23333333,0.12000000,0.13720000,0.00000000,0.86280000,1.00000000
0.25000000,0.12000000,0.10090000,0.00000000,0.89910000,1.00000000
0.26666667,0.12000000,0.07640000,0.00000000,0.92360000,1.00000000
0.28333333,0.12000000,0.05570000,0.00000000,0.94430000,1.00000000
0.30000000,0.12000000,0.04220000,0.00000000,0.95780000,1.00000000
0.31666667,0.12000000,0.03220000,0.00000000,0.96780000,1.00000000
0.33333333,0.12000000,0.02370000,0.00000000,0.97630000,1.00000000
0.35000000,0.12000000,0.01780000,0.00000000,0.98220000,1.00000000
0.36666667,0.12000000,0.01260000,0.00000000,0.98740000,1.00000000
0.38333333,0.12000000,0.00900000,0.00000000,0.99100000,1.00000000
0.40000000,0.12000000,0.00680000,0.00000000,0.99320000,1.00000000
0.41666667,0.12000000,0.00470000,0.00000000,0.99530000,1.00000000
0.43333333,0.12000000,0.00400000,0.00000000,0.99600000,1.00000000
0.45000000,0.12000000,0.00360000,0.00000000,0.99640000,1.00000000
0.46666667,0.12000000,0.00260000,0.00000000,0.99740000,1.00000000
0.48333333,0.12000000,0.00170000,0.00000000,0.99830000,1.00000000
0.50000000,0.12000000,0.00110000,0.00000000,0.99890000,1.00000000
0.51666667,0.12000000,0.00050000,0.00000000,0.99950000,1.00000000
0.53333333,0.12000000,0.00050000,0.00000000,0.99950000,1.00000000
0.55000000,0.12000000,0.00030000,0.00000000,0.99970000,1.00000000
0.56666667,0.12000000,0.00020000,0.00000000,0.99980000,1.00000000
0.58333333,0.12000000,0.00020000,0.00000000,0.99980000,1.00000000
0.60000000,0.12000000,0.00010000,0.00000000,0.99990000,1.00000000
0.61666667,0.12000000,0.00010000,0.00000000,0.99990000,1.00000000
0.63333333,0.12000000,0.00010000,0.00000000,0.99990000,1.00000000
0.65000000,0.12000000,0.00010000,0.00000000,0.99990000,1.00000000
0.66666667,0.12000000,0.00010000,0.00000000,0.99990000,1.00000000
0.68333333,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.70000000,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.71666667,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.73333333,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.75000000,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.76666667,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.78333333,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.80000000,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.81666667,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.83333333,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.85000000,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.86666667,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.88333333,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.90000000,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.91666667,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.93333333,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.95000000,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.96666667,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.98333333,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,0.12000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,0.13500000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.13500000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.13500000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.13500000,0.99880000,0.00000000,0.00120000,1.00000000
0.06666667,0.13500000,0.99220000,0.00000000,0.00780000,1.00000000
0.08333333,0.13500000,0.96810000,0.00000000,0.03190000,1.00000000
0.10000000,0.13500000,0.91890000,0.00000000,0.08110000,1.00000000
0.11666667,0.13500000,0.83860000,0.00000000,0.16140000,1.00000000
0.13333333,0.13500000,0.74030000,0.00000000,0.25970000,1.00000000
0.15000000,0.13500000,0.63400000,0.00000000,0.36600000,1.00000000
0.16666667,0.13500000,0.52570000,0.00000000,0.47430000,1.00000000
0.18333333,0.13500000,0.42840000,0.00000000,0.57160000,1.00000000
0.20000000,0.13500000,0.34510000,0.00000000,0.65490000,1.00000000
0.21666667,0.13500000,0.27480000,0.00000000,0.72520000,1.00000000
0.23333333,0.13500000,0.21480000,0.00000000,0.78520000,1.00000000
0.25000000,0.13500000,0.16600000,0.00000000,0.83400000,1.00000000
0.26666667,0.13500000,0.12810000,0.00000000,0.87190000,1.00000000
0.28333333,0.13500000,0.09790000,0.00000000,0.90210000,1.00000000
0.30000000,0.13500000,0.07640000,0.00000000,0.92360000,1.00000000
0.31666667,0.13500000,0.05790000,0.00000000,0.94210000,1.00000000
0.33333333,0.13500000,0.04500000,0.00000000,0.95500000,1.00000000
0.35000000,0.13500000,0.03540000,0.00000000,0.96460000,1.00000000
0.36666667,0.13500000,0.02750000,0.00000000,0.97250000,1.00000000
0.38333333,0.13500000,0.02040000,0.00000000,0.97960000,1.00000000
0.40000000,0.13500000,0.01560000,0.00000000,0.98440000,1.00000000
0.41666667,0.13500000,0.01110000,0.00000000,0.98890000,1.00000000
0.43333333,0.13500000,0.00870000,0.00000000,0.99130000,1.00000000
0.45000000,0.13500000,0.00680000,0.00000000,0.99320000,1.00000000
0.46666667,0.13500000,0.00500000,0.00000000,0.99500000,1.00000000
0.48333333,0.13500000,0.00410000,0.00000000,0.99590000,1.00000000
0.50000000,0.13500000,0.00370000,0.00000000,0.99630000,1.00000000
0.51666667,0.13500000,0.00290000,0.00000000,0.99710000,1.00000000
0.53333333,0.13500000,0.00230000,0.00000000,0.99770000,1.00000000
0.55000000,0.13500000,0.00150000,0.00000000,0.99850000,1.00000000
0.56666667,0.13500000,0.00100000,0.00000000,0.99900000,1.00000000
0.58333333,0.13500000,0.00050000,0.00000000,0.99950000,1.00000000
0.60000000,0.13500000,0.00050000,0.00000000,0.99950000,1.00000000
0.61666667,0.13500000,0.00030000,0.00000000,0.99970000,1.00000000
0.63333333,0.13500000,0.00030000,0.00000000,0.99970000,1.00000000
0.65000000,0.13500000,0.00020000,0.00000000,0.99980000,1.00000000
0.66666667,0.13500000,0.00010000,0.00000000,0.99990000,1.00000000
0.68333333,0.13500000,0.00010000,0.00000000,0.99990000,1.00000000
0.70000000,0.13500000,0.00010000,0.00000000,0.99990000,1.00000000
0.71666667,0.13500000,0.00010000,0.00000000,0.99990000,1.00000000
0.73333333,0.13500000,0.00010000,0.00000000,0.99990000,1.00000000
0.75000000,0.13500000,0.00010000,0.00000000,0.99990000,1.00000000
0.76666667,0.13500000,0.00000000,0.00000000,1.00000000,1.00000000
0.78333333,0.13500000,0.00000000,0.00000000,1.00000000,1.00000000
0.80000000,0.13500000,0.00000000,0.00000000,1.00000000,1.00000000
0.81666667,0.13500000,0.00000000,0.00000000,1.00000000,1.00000000
0.83333333,0.13500000,0.00000000,0.00000000,1.00000000,1.00000000
0.85000000,0.13500000,0.00000000,0.00000000,1.00000000,1.00000000
0.86666667,0.13500000,0.00000000,0.00000000,1.00000000,1.00000000
0.88333333,0.13500000,0.00000000,0.00000000,1.00000000,1.00000000
0.90000000,0.13500000,0.00000000,0.00000000,1.00000000,1.00000000
0.91666667,0.13500000,0.00000000,0.00000000,1.00000000,1.00000000
0.93333333,0.13500000,0.00000000,0.00000000,1.00000000,1.00000000
0.95000000,0.13500000,0.00000000,0.00000000,1.00000000,1.00000000
0.96666667,0.13500000,0.00000000,0.00000000,1.00000000,1.00000000
0.98333333,0.13500000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,0.13500000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,0.15000000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.15000000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.15000000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.15000000,0.99960000,0.00000000,0.00040000,1.00000000
0.06666667,0.15000000,0.99590000,0.00000000,0.00410000,1.00000000
0.08333333,0.15000000,0.98250000,0.00000000,0.01750000,1.00000000
0.10000000,0.15000000,0.95140000,0.00000000,0.04860000,1.00000000
0.11666667,0.15000000,0.89590000,0.00000000,0.10410000,1.00000000
0.13333333,0.15000000,0.81950000,0.00000000,0.18050000,1.00000000
0.15000000,0.15000000,0.72900000,0.00000000,0.27100000,1.00000000
0.16666667,0.15000000,0.63400000,0.00000000,0.36600000,1.00000000
0.18333333,0.15000000,0.53490000,0.00000000,0.46510000,1.00000000
0.20000000,0.15000000,0.44640000,0.00000000,0.55360000,1.00000000
0.21666667,0.15000000,0.36880000,0.00000000,0.63120000,1.00000000
0.23333333,0.15000000,0.30300000,0.00000000,0.69700000,1.00000000
0.25000000,0.15000000,0.24390000,0.00000000,0.75610000,1.00000000
0.26666667,0.15000000,0.19230000,0.00000000,0.80770000,1.00000000
0.28333333,0.15000000,0.15280000,0.00000000,0.84720000,1.00000000
0.30000000,0.15000000,0.12190000,0.00000000,0.87810000,1.00000000
0.31666667,0.15000000,0.09530000,0.00000000,0.90470000,1.00000000
0.33333333,0.15000000,0.07640000,0.00000000,0.92360000,1.00000000
0.35000000,0.15000000,0.05900000,0.00000000,0.94100000,1.00000000
0.36666667,0.15000000,0.04750000,0.00000000,0.95250000,1.00000000
0.38333333,0.15000000,0.03780000,0.00000000,0.96220000,1.00000000
0.40000000,0.15000000,0.03100000,0.00000000,0.96900000,1.00000000
0.41666667,0.15000000,0.02370000,0.00000000,0.97630000,1.00000000
0.43333333,0.15000000,0.01860000,0.00000000,0.98140000,1.00000000
0.45000000,0.15000000,0.01460000,0.00000000,0.98540000,1.00000000
0.46666667,0.15000000,0.01030000,0.00000000,0.98970000,1.00000000
0.48333333,0.15000000,0.00870000,0.00000000,0.99130000,1.00000000
0.50000000,0.15000000,0.00680000,0.00000000,0.99320000,1.00000000
0.51666667,0.15000000,0.00540000,0.00000000,0.99460000,1.00000000
0.53333333,0.15000000,0.00420000,0.00000000,0.99580000,1.00000000
0.55000000,0.15000000,0.00380000,0.00000000,0.99620000,1.00000000
0.56666667,0.15000000,0.00340000,0.00000000,0.99660000,1.00000000
0.58333333,0.15000000,0.00260000,0.00000000,0.99740000,1.00000000
0.60000000,0.15000000,0.00190000,0.00000000,0.99810000,1.00000000
0.61666667,0.15000000,0.00130000,0.00000000,0.99870000,1.00000000
0.63333333,0.15000000,0.00080000,0.00000000,0.99920000,1.00000000
0.65000000,0.15000000,0.00050000,0.00000000,0.99950000,1.00000000
0.66666667,0.15000000,0.00050000,0.00000000,0.99950000,1.00000000
0.68333333,0.15000000,0.00030000,0.00000000,0.99970000,1.00000000
0.70000000,0.15000000,0.00030000,0.00000000,0.99970000,1.00000000
0.71666667,0.15000000,0.00020000,0.00000000,0.99980000,1.00000000
0.73333333,0.15000000,0.00020000,0.00000000,0.99980000,1.00000000
0.75000000,0.15000000,0.00010000,0.00000000,0.99990000,1.00000000
0.76666667,0.15000000,0.00010000,0.00000000,0.99990000,1.00000000
0.78333333,0.15000000,0.00010000,0.00000000,0.99990000,1.00000000
0.80000000,0.15000000,0.00010000,0.00000000,0.99990000,1.00000000
0.81666667,0.15000000,0.00010000,0.00000000,0.99990000,1.00000000
0.83333333,0.15000000,0.00010000,0.00000000,0.99990000,1.00000000
0.85000000,0.15000000,0.00010000,0.00000000,0.99990000,1.00000000
0.86666667,0.15000000,0.00000000,0.00000000,1.00000000,1.00000000
0.88333333,0.15000000,0.00000000,0.00000000,1.00000000,1.00000000
0.90000000,0.15000000,0.00000000,0.00000000,1.00000000,1.00000000
0.91666667,0.15000000,0.00000000,0.00000000,1.00000000,1.00000000
0.93333333,0.15000000,0.00000000,0.00000000,1.00000000,1.00000000
0.95000000,0.15000000,0.00000000,0.00000000,1.00000000,1.00000000
0.96666667,0.15000000,0.00000000,0.00000000,1.00000000,1.00000000
0.98333333,0.15000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,0.15000000,0.00000000,0.00000000,1.00000000,1.00000000
